,path,name,con_name,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,continent,religions,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
261,/Event/513438692/513751605,513751605,India,IN,C18,2016-09-22T03:30:00,2016-09-22T13:30:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
262,/Event/513438692/513771814,513771814,India,IN,C18,2016-09-22T03:30:00,2016-09-22T14:02:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
263,/Event/513438692/513786103,513786103,India,UK,C4,2016-09-22T03:30:00,2016-09-22T14:25:00,C2,513438692,eng,Center-left,dailymail.co.uk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,EU,Christian,,Eng,NATO,
264,/Event/513438692/513786103/514038802,514038802,United-Kingdom,IN,C18,2016-09-22T14:25:00,2016-09-22T22:02:00,C17,513438692,eng,,thehindu.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,AS,Hindu,,,,
265,/Event/513438692/513818365,513818365,India,,,2016-09-22T03:30:00,2016-09-22T15:16:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
266,/Event/513438692/513818365/513958081,513958081,,USA,C4,2016-09-22T15:16:00,2016-09-22T19:15:00,C2,513438692,eng,,spokesman.com,,,,,,,,,,,,,,,,,,,,,Christian,NAFTA,Eng,NATO,
267,/Event/513438692/513818365/514167846,514167846,,UK,C4,2016-09-22T15:16:00,2016-09-23T03:59:00,C2,513438692,eng,,bbc.com,,,,,,,,,,,,,,,,,,,,EU,Christian,,Eng,NATO,
268,/Event/513438692/513830839,513830839,India,IN,C18,2016-09-22T03:30:00,2016-09-22T15:36:00,C17,513438692,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
269,/Event/513438692/513831440,513831440,India,IN,C18,2016-09-22T03:30:00,2016-09-22T15:37:00,C17,513438692,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
270,/Event/513438692/513852679,513852679,India,PK,C20,2016-09-22T03:30:00,2016-09-22T16:11:00,C5,513438692,eng,,nation.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
271,/Event/513438692/513875622,513875622,India,IN,C18,2016-09-22T03:30:00,2016-09-22T16:49:00,C17,513438692,eng,Pro-business,thehindubusinessline.com,https:en.wikipedia.orgwikiBusiness_Line,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
272,/Event/513438692/513878297,513878297,India,IN,C18,2016-09-22T03:30:00,2016-09-22T16:54:00,C17,513438692,eng,,freepressjournal.in,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
273,/Event/513438692/513892952,513892952,India,IN,C18,2016-09-22T03:30:00,2016-09-22T17:17:00,C17,513438692,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
274,/Event/513438692/513902576,513902576,India,PK,C20,2016-09-22T03:30:00,2016-09-22T17:34:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
275,/Event/513438692/513952952,513952952,India,PK,C20,2016-09-22T03:30:00,2016-09-22T19:05:00,C5,513438692,eng,Center,geo.tv,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
276,/Event/513438692/513986846,513986846,India,SG,C18,2016-09-22T03:30:00,2016-09-22T20:10:00,C2,513438692,eng,Center-left,todayonline.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Buddhist,ASEAN,,,
277,/Event/513438692/514090907,514090907,India,PK,C20,2016-09-22T03:30:00,2016-09-23T00:15:00,C5,513438692,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
278,/Event/513438692/514107214,514107214,India,PK,C20,2016-09-22T03:30:00,2016-09-23T00:55:00,C5,513438692,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
279,/Event/513438692/514136109,514136109,India,IN,C18,2016-09-22T03:30:00,2016-09-23T02:23:00,C17,513438692,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
280,/Event/513438692/514186653,514186653,India,PK,C20,2016-09-22T03:30:00,2016-09-23T04:45:00,C5,513438692,eng,,aaj.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
281,/Event/513438692/514200930,514200930,India,,,2016-09-22T03:30:00,2016-09-23T05:23:00,,513438692,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
282,/Event/513438692/514208044,514208044,India,IN,C18,2016-09-22T03:30:00,2016-09-23T05:41:00,C17,513438692,eng,Center-left,indianexpress.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
283,/Event/513438692/514236471,514236471,India,IN,C18,2016-09-22T03:30:00,2016-09-23T06:39:00,C17,513438692,eng,,financialexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
284,/Event/513438692/514279402,514279402,India,PK,C20,2016-09-22T03:30:00,2016-09-23T08:07:00,C5,513438692,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
285,/Event/513438692/514328543,514328543,India,PK,C20,2016-09-22T03:30:00,2016-09-23T09:44:00,C5,513438692,eng,,dailytimes.com.pk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
286,/Event/513438692/514386292,514386292,India,PK,C20,2016-09-22T03:30:00,2016-09-23T11:30:00,C5,513438692,eng,,thefrontierpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
287,/Event/513438692/514415415,514415415,India,PK,C20,2016-09-22T03:30:00,2016-09-23T12:22:00,C5,513438692,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
288,/Event/513438692/514430309,514430309,India,PK,C20,2016-09-22T03:30:00,2016-09-23T12:49:00,C5,513438692,eng,Center-right,thenews.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
289,/Event/513438692/514449478,514449478,India,PK,C20,2016-09-22T03:30:00,2016-09-23T13:21:00,C5,513438692,eng,,aaj.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
290,/Event/513438697,513438697,India,IN,C18,2016-09-22T03:30:00,2016-09-22T03:30:00,C17,0,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
291,/Event/513438697/513439846,513439846,India,IN,C18,2016-09-22T03:30:00,2016-09-22T03:32:00,C17,513438697,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
292,/Event/513438697/513439846/513484169,513484169,India,,,2016-09-22T03:32:00,2016-09-22T05:25:00,,513438697,eng,,yahind.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,,
293,/Event/513438697/513578014,513578014,India,IN,C18,2016-09-22T03:30:00,2016-09-22T08:32:00,C17,513438697,eng,,firstpost.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Hindu,,,,
294,/Event/513438697/513578014/513618898,513618898,India,PK,C20,2016-09-22T08:32:00,2016-09-22T09:47:00,C5,513438697,eng,,pakobserver.net,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,AS,Muslim,,,,
295,/Event/513438697/513578014/513673429,513673429,India,USA,C4,2016-09-22T08:32:00,2016-09-22T11:23:00,C2,513438697,eng,,ibtimes.co.uk,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,Christian,NAFTA,Eng,NATO,
