source.uri,country,language,Political-Alignment,wiki-url,Cultural-Class,Economic-Class
oakridgeobserver.com,United-States,unknown,unknown,unknown,C4,C2
oakridger.com,United-States,unknown,unknown,unknown,C4,C2
oann.com,United-States,unknown,unknown,unknown,C4,C2
observernewsonline.com,United-States,unknown,unknown,unknown,C4,C2
observer-reporter.com,United-States,unknown,unknown,unknown,C4,C2
ocala.com,United-States,unknown,unknown,unknown,C4,C2
occupydemocrats.com,United-States,unknown,unknown,unknown,C4,C2
ocregister.com,United-States,unknown,unknown,unknown,C4,C2
ohscanada.com,United-States,unknown,unknown,unknown,C4,C2
oilandgasinvestor.com,United-States,unknown,unknown,unknown,C4,C2
okgazette.com,United-States,unknown,unknown,unknown,C4,C2
omaha.com,United-States,unknown,unknown,unknown,C4,C2
oneworld.org,United-States,unknown,unknown,unknown,C4,C2
onlinemadison.com,United-States,unknown,unknown,unknown,C4,C2
onpoint.wbur.org,United-States,unknown,unknown,unknown,C4,C2
oregonlive.com,United-States,unknown,unknown,unknown,C4,C2
orlandosentinel.com,United-States,unknown,unknown,unknown,C4,C2
oswegonian.com,United-States,unknown,unknown,unknown,C4,C2
ozy.com,United-States,unknown,unknown,unknown,C4,C2
pacom.mil,United-States,unknown,unknown,unknown,C4,C2
paisano-online.com,United-States,unknown,unknown,unknown,C4,C2
palisadeshudson.com,United-States,unknown,unknown,unknown,C4,C2
pal-item.com,United-States,unknown,unknown,unknown,C4,C2
paloaltoonline.com,United-States,unknown,unknown,unknown,C4,C2
pantagraph.com,United-States,unknown,unknown,unknown,C4,C2
parkrapidsenterprise.com,United-States,unknown,unknown,unknown,C4,C2
pasadenanow.com,United-States,unknown,unknown,unknown,C4,C2
patheos.com,United-States,unknown,unknown,unknown,C4,C2
patriotledger.com,United-States,unknown,unknown,unknown,C4,C2
patriotpost.us,United-States,unknown,unknown,unknown,C4,C2
paysonroundup.com,United-States,unknown,unknown,unknown,C4,C2
pbs.org,United-States,unknown,unknown,unknown,C4,C2
pekintimes.com,United-States,unknown,unknown,unknown,C4,C2
peninsuladailynews.com,United-States,unknown,unknown,unknown,C4,C2
peoplesworld.org,United-States,unknown,unknown,unknown,C4,C2
philly.com,United-States,unknown,unknown,unknown,C4,C2
phillymag.com,United-States,unknown,unknown,unknown,C4,C2
phillytrib.com,United-States,unknown,unknown,unknown,C4,C2
photos.oregonlive.com,United-States,unknown,unknown,unknown,C4,C2
photos.pennlive.com,United-States,unknown,unknown,unknown,C4,C2
pilotonline.com,United-States,unknown,unknown,unknown,C4,C2
pjmedia.com,United-States,unknown,unknown,unknown,C4,C2
pk.mashable.com,United-States,unknown,unknown,unknown,C4,C2
planet-today.ru,United-States,unknown,unknown,unknown,C4,C2
pleasantonexpress.com,United-States,unknown,unknown,unknown,C4,C2
pleasantonweekly.com,United-States,unknown,unknown,unknown,C4,C2
police1.com,United-States,unknown,unknown,unknown,C4,C2
politicanews.it,United-States,unknown,unknown,unknown,C4,C2
politico.com,United-States,unknown,unknown,unknown,C4,C2
politics.theonion.com,United-States,unknown,unknown,unknown,C4,C2
politifact.com,United-States,unknown,unknown,unknown,C4,C2
polkio.com,United-States,unknown,unknown,unknown,C4,C2
popsugar.com,United-States,unknown,unknown,unknown,C4,C2
postandcourier.com,United-States,unknown,unknown,unknown,C4,C2
postcrescent.com,United-States,unknown,unknown,unknown,C4,C2
post-gazette.com,United-States,unknown,unknown,unknown,C4,C2
post-journal.com,United-States,unknown,unknown,unknown,C4,C2
pottsmerc.com,United-States,unknown,unknown,unknown,C4,C2
poughkeepsiejournal.com,United-States,unknown,unknown,unknown,C4,C2
powersource.post-gazette.com,United-States,unknown,unknown,unknown,C4,C2
poynter.org,United-States,unknown,unknown,unknown,C4,C2
prescottenews.com,United-States,unknown,unknown,unknown,C4,C2
pressandguide.com,United-States,unknown,unknown,unknown,C4,C2
press-citizen.com,United-States,unknown,unknown,unknown,C4,C2
pressconnects.com,United-States,unknown,unknown,unknown,C4,C2
pressdemocrat.com,United-States,unknown,unknown,unknown,C4,C2
pressherald.com,United-States,unknown,unknown,unknown,C4,C2
prnewswire.co.uk,United-States,unknown,unknown,unknown,C4,C2
progressiverailroading.com,United-States,unknown,unknown,unknown,C4,C2
pronto.com.ar,United-States,unknown,unknown,unknown,C4,C2
propertycasualty360.com,United-States,unknown,unknown,unknown,C4,C2
prospect.org,United-States,unknown,unknown,unknown,C4,C2
providencejournal.com,United-States,unknown,unknown,unknown,C4,C2
psychcentral.com,United-States,unknown,unknown,unknown,C4,C2
publicnewsservice.org,United-States,unknown,unknown,unknown,C4,C2
pulse2.com,United-States,unknown,unknown,unknown,C4,C2
punxsutawneyspirit.com,United-States,unknown,unknown,unknown,C4,C2
qchron.com,United-States,unknown,unknown,unknown,C4,C2
qcsunonline.com,United-States,unknown,unknown,unknown,C4,C2
qctimes.com,United-States,unknown,unknown,unknown,C4,C2
queerty.com,United-States,unknown,unknown,unknown,C4,C2
radio.foxnews.com,United-States,unknown,unknown,unknown,C4,C2
radioink.com,United-States,unknown,unknown,unknown,C4,C2
radioiowa.com,United-States,unknown,unknown,unknown,C4,C2
radioworld.com,United-States,unknown,unknown,unknown,C4,C2
rare.us,United-States,unknown,unknown,unknown,C4,C2
rd.com,United-States,unknown,unknown,unknown,C4,C2
realmoney.thestreet.com,United-States,unknown,unknown,unknown,C4,C2
reason.com,United-States,unknown,unknown,unknown,C4,C2
recordherald.com,United-States,unknown,unknown,unknown,C4,C2
reddeeradvocate.com,United-States,unknown,unknown,unknown,C4,C2
redeyechicago.com,United-States,unknown,unknown,unknown,C4,C2
redlandsdailyfacts.com,United-States,unknown,unknown,unknown,C4,C2
redstate.com,United-States,unknown,unknown,unknown,C4,C2
refinery29.com,United-States,unknown,unknown,unknown,C4,C2
refinery29.uk,United-States,unknown,unknown,unknown,C4,C2
register-herald.com,United-States,unknown,unknown,unknown,C4,C2
relevantmagazine.com,United-States,unknown,unknown,unknown,C4,C2
reliefweb.int,United-States,unknown,unknown,unknown,C4,C2
rep-am.com,United-States,unknown,unknown,unknown,C4,C2
reporternews.com,United-States,unknown,unknown,unknown,C4,C2
rescue-uk.org,United-States,unknown,unknown,unknown,C4,C2
reversemortgagedaily.com,United-States,unknown,unknown,unknown,C4,C2
rgj.com,United-States,unknown,unknown,unknown,C4,C2
rightsidenews.com,United-States,unknown,unknown,unknown,C4,C2
rttnews.com,United-States,unknown,unknown,unknown,C4,C2
runnersworld.com,United-States,unknown,unknown,unknown,C4,C2
rusjev.net,United-States,unknown,unknown,unknown,C4,C2
rustonleader.com,United-States,unknown,unknown,unknown,C4,C2
sacbee.com,United-States,unknown,unknown,unknown,C4,C2
salemnews.net,United-States,unknown,unknown,unknown,C4,C2
salon.com,United-States,unknown,unknown,unknown,C4,C2
samoanews.com,United-States,unknown,unknown,unknown,C4,C2
sanclementetimes.com,United-States,unknown,unknown,unknown,C4,C2
sandiegored.com,United-States,unknown,unknown,unknown,C4,C2
sanmarcosrecord.com,United-States,unknown,unknown,unknown,C4,C2
santafenewmexican.com,United-States,unknown,unknown,unknown,C4,C2
satnews.com,United-States,unknown,unknown,unknown,C4,C2
savannahnow.com,United-States,unknown,unknown,unknown,C4,C2
savannahtribune.com,United-States,unknown,unknown,unknown,C4,C2
scarymommy.com,United-States,unknown,unknown,unknown,C4,C2
scnow.com,United-States,unknown,unknown,unknown,C4,C2
scpr.org,United-States,unknown,unknown,unknown,C4,C2
scvnews.com,United-States,unknown,unknown,unknown,C4,C2
sdcexec.com,United-States,unknown,unknown,unknown,C4,C2
sdjewishworld.com,United-States,unknown,unknown,unknown,C4,C2
sea.ign.com,United-States,unknown,unknown,unknown,C4,C2
sea.mashable.com,United-States,unknown,unknown,unknown,C4,C2
seacoastonline.com,United-States,unknown,unknown,unknown,C4,C2
searchsecurity.techtarget.com,United-States,unknown,unknown,unknown,C4,C2
seattlechinesepost.com,United-States,unknown,unknown,unknown,C4,C2
seattlemet.com,United-States,unknown,unknown,unknown,C4,C2
seattlepi.com,United-States,unknown,unknown,unknown,C4,C2
seattletimes.com,United-States,unknown,unknown,unknown,C4,C2
sentinelandenterprise.com,United-States,unknown,unknown,unknown,C4,C2
sentinelcolorado.com,United-States,unknown,unknown,unknown,C4,C2
sentinel-standard.com,United-States,unknown,unknown,unknown,C4,C2
sfbayca.com,United-States,unknown,unknown,unknown,C4,C2
sfbayview.com,United-States,unknown,unknown,unknown,C4,C2
sfgate.com,United-States,unknown,unknown,unknown,C4,C2
sfntoday.com,United-States,unknown,unknown,unknown,C4,C2
shape.com,United-States,unknown,unknown,unknown,C4,C2
sharonherald.com,United-States,unknown,unknown,unknown,C4,C2
shepherdexpress.com,United-States,unknown,unknown,unknown,C4,C2
shreveporttimes.com,United-States,unknown,unknown,unknown,C4,C2
sibconline.com.sb,United-States,unknown,unknown,unknown,C4,C2
sidneydailynews.com,United-States,unknown,unknown,unknown,C4,C2
siliconbeat.com,United-States,unknown,unknown,unknown,C4,C2
siouxcityjournal.com,United-States,unknown,unknown,unknown,C4,C2
siskiyoudaily.com,United-States,unknown,unknown,unknown,C4,C2
skift.com,United-States,unknown,unknown,unknown,C4,C2
sltrib.com,United-States,unknown,unknown,unknown,C4,C2
smdailyjournal.com,United-States,unknown,unknown,unknown,C4,C2
smmirror.com,United-States,unknown,unknown,unknown,C4,C2
sonomasun.com,United-States,unknown,unknown,unknown,C4,C2
southbendtribune.com,United-States,unknown,unknown,unknown,C4,C2
southcarolinapublicradio.org,United-States,unknown,unknown,unknown,C4,C2
southcoasttoday.com,United-States,unknown,unknown,unknown,C4,C2
southernminn.com,United-States,unknown,unknown,unknown,C4,C2
spectrumlocalnews.com,United-States,unknown,unknown,unknown,C4,C2
spglobal.com,United-States,unknown,unknown,unknown,C4,C2
spokesman.com,United-States,unknown,unknown,unknown,C4,C2
sportingnews.com,United-States,unknown,unknown,unknown,C4,C2
sportsgrid.com,United-States,unknown,unknown,unknown,C4,C2
stanforddaily.com,United-States,unknown,unknown,unknown,C4,C2
staradvertiser.com,United-States,unknown,unknown,unknown,C4,C2
stargazette.com,United-States,unknown,unknown,unknown,C4,C2
star-telegram.com,United-States,unknown,unknown,unknown,C4,C2
startribune.com,United-States,unknown,unknown,unknown,C4,C2
state.gov,United-States,unknown,unknown,unknown,C4,C2
stateandcapitol.bangordailynews.com,United-States,unknown,unknown,unknown,C4,C2
statenews.com,United-States,unknown,unknown,unknown,C4,C2
states.aarp.org,United-States,unknown,unknown,unknown,C4,C2
statesman.com,United-States,unknown,unknown,unknown,C4,C2
statesmanjournal.com,United-States,unknown,unknown,unknown,C4,C2
statesville.com,United-States,unknown,unknown,unknown,C4,C2
statnews.com,United-States,unknown,unknown,unknown,C4,C2
stcdio.org,United-States,unknown,unknown,unknown,C4,C2
steamboatpilot.com,United-States,unknown,unknown,unknown,C4,C2
stltoday.com,United-States,unknown,unknown,unknown,C4,C2
stock.stcn.com,United-States,unknown,unknown,unknown,C4,C2
stratfor.com,United-States,unknown,unknown,unknown,C4,C2
stream.marketwatch.com,United-States,unknown,unknown,unknown,C4,C2
stripes.com,United-States,unknown,unknown,unknown,C4,C2
stylecaster.com,United-States,unknown,unknown,unknown,C4,C2
summit.news,United-States,unknown,unknown,unknown,C4,C2
sunherald.com,United-States,unknown,unknown,unknown,C4,C2
sunjournal.com,United-States,unknown,unknown,unknown,C4,C2
sun-sentinel.com,United-States,unknown,unknown,unknown,C4,C2
supermarketnews.com,United-States,unknown,unknown,unknown,C4,C2
swfinstitute.org,United-States,unknown,unknown,unknown,C4,C2
swimswam.com,United-States,unknown,unknown,unknown,C4,C2
swtimes.com,United-States,unknown,unknown,unknown,C4,C2
syracuse.com,United-States,unknown,unknown,unknown,C4,C2
takepart.com,United-States,unknown,unknown,unknown,C4,C2
taskandpurpose.com,United-States,unknown,unknown,unknown,C4,C2
tauntongazette.com,United-States,unknown,unknown,unknown,C4,C2
techcrunch.com,United-States,unknown,unknown,unknown,C4,C2
techweb.com.cn,United-States,unknown,unknown,unknown,C4,C2
telemundo.com,United-States,unknown,unknown,unknown,C4,C2
tennessean.com,United-States,unknown,unknown,unknown,C4,C2
texasobserver.org,United-States,unknown,unknown,unknown,C4,C2
texastribune.org,United-States,unknown,unknown,unknown,C4,C2
theaggie.org,United-States,unknown,unknown,unknown,C4,C2
theamericanconservative.com,United-States,unknown,unknown,unknown,C4,C2
theathletic.com,United-States,unknown,unknown,unknown,C4,C2
theatlantavoice.com,United-States,unknown,unknown,unknown,C4,C2
thebatt.com,United-States,unknown,unknown,unknown,C4,C2
theblaze.com,United-States,unknown,unknown,unknown,C4,C2
thebostonpilot.com,United-States,unknown,unknown,unknown,C4,C2
thecabin.net,United-States,unknown,unknown,unknown,C4,C2
thechronicleherald.ca,United-States,unknown,unknown,unknown,C4,C2
theconservativeopinion.com,United-States,unknown,unknown,unknown,C4,C2
thecordovatimes.com,United-States,unknown,unknown,unknown,C4,C2
thecrimson.com,United-States,unknown,unknown,unknown,C4,C2
thedailybeast.com,United-States,unknown,unknown,unknown,C4,C2
thedailyjournal.com,United-States,unknown,unknown,unknown,C4,C2
thedailytexan.com,United-States,unknown,unknown,unknown,C4,C2
thedenverchannel.com,United-States,unknown,unknown,unknown,C4,C2
the-dispatch.com,United-States,unknown,unknown,unknown,C4,C2
thedp.com,United-States,unknown,unknown,unknown,C4,C2
theeagle.com,United-States,unknown,unknown,unknown,C4,C2
theepochtimes.com,United-States,unknown,unknown,unknown,C4,C2
thefederalist.com,United-States,unknown,unknown,unknown,C4,C2
thefiscaltimes.com,United-States,unknown,unknown,unknown,C4,C2
thegardenisland.com,United-States,unknown,unknown,unknown,C4,C2
thegatewayonline.ca,United-States,unknown,unknown,unknown,C4,C2
thegazette.com,United-States,unknown,unknown,unknown,C4,C2
thegrio.com,United-States,unknown,unknown,unknown,C4,C2
thehawkeye.com,United-States,unknown,unknown,unknown,C4,C2
theheraldbusinessjournal.com,United-States,unknown,unknown,unknown,C4,C2
theherald-news.com,United-States,unknown,unknown,unknown,C4,C2
thehill.com,United-States,unknown,unknown,unknown,C4,C2
thehoya.com,United-States,unknown,unknown,unknown,C4,C2
theinformation.com,United-States,unknown,unknown,unknown,C4,C2
theintelligencer.net,United-States,unknown,unknown,unknown,C4,C2
thejewishweek.com,United-States,unknown,unknown,unknown,C4,C2
thelantern.com,United-States,unknown,unknown,unknown,C4,C2
the-leader.com,United-States,unknown,unknown,unknown,C4,C2
theleafchronicle.com,United-States,unknown,unknown,unknown,C4,C2
themichigancatholic.org,United-States,unknown,unknown,unknown,C4,C2
thenewstribune.com,United-States,unknown,unknown,unknown,C4,C2
theoaklandpress.com,United-States,unknown,unknown,unknown,C4,C2
theonion.com,United-States,unknown,unknown,unknown,C4,C2
theoutline.com,United-States,unknown,unknown,unknown,C4,C2
therainbowtimesmass.com,United-States,unknown,unknown,unknown,C4,C2
theridernews.com,United-States,unknown,unknown,unknown,C4,C2
theslot.jezebel.com,United-States,unknown,unknown,unknown,C4,C2
thesnaponline.com,United-States,unknown,unknown,unknown,C4,C2
thesouthern.com,United-States,unknown,unknown,unknown,C4,C2
thesportsquotient.com,United-States,unknown,unknown,unknown,C4,C2
thespun.com,United-States,unknown,unknown,unknown,C4,C2
thestarnews.com,United-States,unknown,unknown,unknown,C4,C2
thestarpress.com,United-States,unknown,unknown,unknown,C4,C2
thestir.cafemom.com,United-States,unknown,unknown,unknown,C4,C2
thestranger.com,United-States,unknown,unknown,unknown,C4,C2
thestreet.com,United-States,unknown,unknown,unknown,C4,C2
thetakeaway.org,United-States,unknown,unknown,unknown,C4,C2
thetandd.com,United-States,unknown,unknown,unknown,C4,C2
thetechtalk.org,United-States,unknown,unknown,unknown,C4,C2
thetribunepapers.com,United-States,unknown,unknown,unknown,C4,C2
thetrucker.com,United-States,unknown,unknown,unknown,C4,C2
thetrumpet.com,United-States,unknown,unknown,unknown,C4,C2
thevwindependent.com,United-States,unknown,unknown,unknown,C4,C2
thewashingtonsun.com,United-States,unknown,unknown,unknown,C4,C2
theweedblog.com,United-States,unknown,unknown,unknown,C4,C2
theweek.com,United-States,unknown,unknown,unknown,C4,C2
thewestonforum.com,United-States,unknown,unknown,unknown,C4,C2
thewrap.com,United-States,unknown,unknown,unknown,C4,C2
theyukonreview.com,United-States,unknown,unknown,unknown,C4,C2
thinkadvisor.com,United-States,unknown,unknown,unknown,C4,C2
thrillist.com,United-States,unknown,unknown,unknown,C4,C2
time.com,United-States,unknown,unknown,unknown,C4,C2
timesargus.com,United-States,unknown,unknown,unknown,C4,C2
timesdaily.com,United-States,unknown,unknown,unknown,C4,C2
timesgazette.com,United-States,unknown,unknown,unknown,C4,C2
timesreporter.com,United-States,unknown,unknown,unknown,C4,C2
timesrepublican.com,United-States,unknown,unknown,unknown,C4,C2
